tweet,sentiment
"After trying it, I absolutely hate this product honestly.",negative
"Just saying, The meeting is scheduled for tomorrow .",neutral
"Overall, I really disliked this experience #review",negative
"Personally, Everything went completely wrong .",negative
"After trying it, I watched the latest episode today.",neutral
"Just saying, The class begins at 10 AM honestly.",neutral
"After trying it, This update is terrible .",negative
"Personally, The weather is cloudy today #review",neutral
"After trying it, I absolutely hate this product #review",negative
The weather is cloudy today .,neutral
"For me, This is exactly what I wanted after trying it.",positive
"After trying it, The package contains two items right now.",neutral
"For me, Such a beautiful day .",positive
"After trying it, Absolutely awful experience in my opinion.",negative
"For me, Feeling great and positive today .",positive
"Just saying, What a horrible experience today .",negative
"Overall, This made my day much worse right now.",negative
"For me, Feeling great and positive today #review",positive
"Right now, This made my day much worse after trying it.",negative
"For me, I am unhappy with the results in my opinion.",negative
"Just saying, Best purchase I have made in a long time .",positive
"Honestly, I absolutely hate this product .",negative
"Personally, The team will meet next week in my opinion.",neutral
"Honestly, I really disliked this experience .",negative
"Overall, I highly recommend this .",positive
"After trying it, Absolutely awful experience honestly.",negative
"Today, Feeling frustrated and disappointed today .",negative
"Right now, This movie was fantastic honestly.",positive
"Personally, I absolutely love this product right now.",positive
"After trying it, The class begins at 10 AM right now.",neutral
"Honestly, This is amazing and works perfectly .",positive
This is not what I wanted .,negative
"Today, I absolutely hate this product .",negative
"Today, This is exactly what I wanted .",positive
"Today, I am very happy with the results .",positive
"For me, The team did a terrible job #review",negative
"Today, This update is awesome .",positive
"Just saying, What a horrible experience today today.",negative
"For me, The flight is scheduled for Monday in my opinion.",neutral
"After trying it, I watched the latest episode .",neutral
"Personally, I am disappointed with the quality .",negative
"Just saying, The service was excellent #review",positive
"Personally, Feeling great and positive today in my opinion.",positive
The company released a new announcement .,neutral
"Right now, This made my day much worse today.",negative
"For me, I am very disappointed with the results after trying it.",negative
"Personally, Everything worked perfectly .",positive
"Honestly, The product is available in three colors in my opinion.",neutral
"Just saying, The package contains two items .",neutral
"Overall, The new features are brilliant .",positive
"Right now, The new features are brilliant right now.",positive
"Just saying, I am disappointed with the quality .",negative
"In my opinion, I am very disappointed with the results honestly.",negative
I received the package this morning .,neutral
"Overall, I highly recommend this .",positive
"In my opinion, The store opens at 9 AM after trying it.",neutral
"After trying it, Absolutely fantastic experience honestly.",positive
"Overall, I am checking the latest information today.",neutral
"Today, This is exactly what I wanted .",positive
"Personally, Everything worked perfectly #review",positive
"Overall, The report was published today in my opinion.",neutral
"Overall, The new features are useless right now.",negative
"Honestly, I really disliked this experience after trying it.",negative
"Right now, The application has been updated in my opinion.",neutral
"Just saying, The application has been updated .",neutral
This made my day so much better in my opinion.,positive
