tweet,sentiment
"Overall, The team did a terrible job today.",negative
"In my opinion, I am disappointed with the quality .",negative
"For me, The report was published today .",neutral
I absolutely love this product right now.,positive
"In my opinion, This update is terrible right now.",negative
"Right now, I would not recommend this .",negative
"Honestly, I am satisfied with the results .",positive
"Honestly, I absolutely hate this product #review",negative
"Overall, This made my day so much better .",positive
"In my opinion, The new features are useless after trying it.",negative
"Just saying, What a horrible experience today today.",negative
"For me, The company released a new announcement today.",neutral
"Overall, This made my day so much better .",positive
"Honestly, I am very disappointed with the results after trying it.",negative
"Just saying, This made my day so much better in my opinion.",positive
"Today, This update is awesome .",positive
"Overall, The meeting is scheduled for tomorrow .",neutral
I absolutely hate this product .,negative
"Personally, The class begins at 10 AM right now.",neutral
"In my opinion, Such a horrible day right now.",negative
"In my opinion, The team did an amazing job .",positive
I really enjoyed this experience,positive
"Overall, I highly recommend this today.",positive
This made my day much worse .,negative
"Just saying, Worst purchase I have made in my opinion.",negative
"Overall, I am impressed with the quality after trying it.",positive
"Honestly, I absolutely love this product",positive
"Right now, I highly recommend this .",positive
"Today, This is exactly what I wanted .",positive
"Just saying, This is not what I wanted",negative
This is exactly what I wanted .,positive
"After trying it, This update is terrible in my opinion.",negative
"For me, The weather is cloudy today .",neutral
"In my opinion, Such a horrible day .",negative
"Right now, This is amazing and works perfectly today.",positive
"Overall, I would not recommend this .",negative
"Personally, I am satisfied with the results",positive
"Right now, I am satisfied with the results #twitter",positive
"Honestly, I am very happy with the results after trying it.",positive
"Overall, This made my day so much better honestly.",positive
This movie was extremely boring today.,negative
"In my opinion, This is not what I wanted #review",negative
The team did an amazing job .,positive
"In my opinion, The package contains two items right now.",neutral
This is terrible and does not work .,negative
"In my opinion, What a wonderful experience today .",positive
"Overall, Feeling frustrated and disappointed today .",negative
"Honestly, This made my day much worse in my opinion.",negative
"For me, This update is awesome today.",positive
"Personally, The team did an amazing job .",positive
"Just saying, Best purchase I have made in a long time .",positive
"For me, The store opens at 9 AM .",neutral
"Overall, Everything worked perfectly #twitter",positive
"Today, The class begins at 10 AM .",neutral
"Honestly, The train arrived at the station #review",neutral
"Overall, I absolutely love this product .",positive
"In my opinion, The team will meet next week .",neutral
This movie was fantastic .,positive
"Honestly, I am impressed with the quality .",positive
"After trying it, This made my day much worse .",negative
"Overall, The company released a new announcement after trying it.",neutral
Such a beautiful day .,positive
"Personally, The application has been updated .",neutral
"Today, The report was published today .",neutral
"Honestly, This is amazing and works perfectly honestly.",positive
"Today, I highly recommend this .",positive
"For me, The application has been updated .",neutral
"Honestly, Best purchase I have made in a long time .",positive
"In my opinion, I absolutely hate this product .",negative
"For me, This is not what I wanted honestly.",negative
"Honestly, Feeling great and positive today honestly.",positive
"Right now, Absolutely fantastic experience .",positive
"For me, The event starts at 6 PM today.",neutral
"Today, This is terrible and does not work",negative
"Overall, I am checking the latest information after trying it.",neutral
"Personally, Absolutely fantastic experience after trying it.",positive
